estado,codigo,descricao,populacao
RS,16907,Santa Maria,276.108
RS,16956,Santa Maria do Herval,6.328
RS,17202,Santa Rosa,72.240
RS,17251,Santa Tereza,1.781
RS,17301,Santa Vitória do Palmar,31.436
RS,17004,Santana da Boa Vista,8.434
RS,17103,Santana do Livramento,82.968
RS,17400,Santiago,50.635
RS,17509,Santo Ângelo,78.976
RS,17608,Santo Antônio da Patrulha,41.977
RS,17707,Santo Antônio das Missões,11.174
RS,17558,Santo Antônio do Palma,2.198
RS,17756,Santo Antônio do Planalto,2.056
RS,17806,Santo Augusto,14.349
RS,17905,Santo Cristo,14.757
RS,17954,Santo Expedito do Sul,2.485
RS,18002,São Borja,62.990
RS,18051,São Domingos do Sul,3.064
RS,18101,São Francisco de Assis,19.495
RS,18200,São Francisco de Paula,21.551
RS,18309,São Gabriel,62.785
RS,18408,São Jerônimo,23.527
RS,18424,São João da Urtiga,4.840
RS,18432,São João do Polêsine,2.651
RS,18440,São Jorge,2.846
RS,18457,São José das Missões,2.736
RS,18465,São José do Herval,2.186
RS,18481,São José do Hortêncio,4.463
RS,18499,São José do Inhacorá,2.220
RS,18507,São José do Norte,26.977
RS,18606,São José do Ouro,7.116
RS,18614,São José do Sul,2.260
RS,18622,São José dos Ausentes,3.470
RS,18705,São Leopoldo,228.370
RS,18804,São Lourenço do Sul,44.541
RS,18903,São Luiz Gonzaga,35.193
RS,19000,São Marcos,21.204
RS,19109,São Martinho,5.821
RS,19125,São Martinho da Serra,3.306
RS,19158,São Miguel das Missões,7.728
RS,19208,São Nicolau,5.732
RS,19307,São Paulo das Missões,6.348
RS,19356,São Pedro da Serra,3.584
RS,19364,São Pedro das Missões,1.984
RS,19372,São Pedro do Butiá,2.983
RS,19406,São Pedro do Sul,16.788
RS,19505,São Sebastião do Caí,24.676
RS,19604,São Sepé,24.432
RS,19703,São Valentim,3.621
RS,197São Valentim do Sul,2.257
RS,19737,São Valério do Sul,2.752
RS,19752,São Vendelino,2.124
RS,19802,São Vicente do Sul,8.787
RS,19901,Sapiranga,79.560
RS,20008,Sapucaia do Sul,138.357
RS,20107,Sarandi,23.036
RS,20206,Seberi,11.164
RS,20230,Sede Nova,3.063
RS,20263,Segredo,7.388
RS,20305,Selbach,5.134
RS,20321,Senador Salgado Filho,2.885
RS,20354,Sentinela do Sul,5.486
RS,20404,Serafina Corrêa,15.814
RS,20453,Sério,2.235
RS,20503,Sertão,6.169
RS,20552,Sertão Santana,6.246
RS,20578,Sete de Setembro,2.132
RS,20602,Severiano de Almeida,3.890
RS,20651,Silveira Martins,2.487
RS,20677,Sinimbu,10.400
RS,20701,Sobradinho,14.944
RS,20800,Soledade,31.261
RS,20859,Tabaí,4.460
RS,20909,Tapejara,21.525
RS,21006,Tapera,10.803
RS,21105,Tapes,17.354
RS,21204,Taquara,57.238
RS,21303,Taquari,27.128
RS,21329,Taquaruçu do Sul,3.090
RS,21352,Tavares,5.554
RS,21402,Tenente Portela,14.039
RS,21436,Terra de Areia,10.634
RS,21451,Teutônia,30.170
RS,21469,Tio Hugo,2.912
RS,21477,Tiradentes do Sul,6.384
RS,21493,Toropi,2.988
RS,21501,Torres,37.107
RS,21600,Tramandaí,46.369
RS,21626,Travesseiro,2.389
RS,21634,Três Arroios,2.873
RS,21667,Três Cachoeiras,10.811
RS,21709,Três Coroas,26.092
RS,21808,Três de Maio,24.485
RS,21832,Três Forquilhas,2.924
RS,21857,Três Palmeiras,4.471
RS,21907,Três Passos,24.647
RS,21956,Trindade do Sul,5.961
RS,22004,Triunfo,27.867
RS,22103,Tucunduva,5.993
RS,22152,Tunas,4.586
RS,22186,Tupanci do Sul,1.584
RS,22202,Tupanciretã,23.521
RS,22251,Tupandi,4.366
RS,22301,Tuparendi,8.574
RS,22327,Turuçu,3.596
RS,22343,Ubiretama,2.265
RS,22350,União da Serra,1.413
RS,22376,Unistalda,2.481
RS,22400,Uruguaiana,129.652
RS,22509,Vacaria,64.857
RS,22533,Vale do Sol,11.650
RS,22541,Vale Real,5.548
RS,22525,Vale Verde,3.434
RS,22558,Vanini,2.087
RS,22608,Venâncio Aires,69.859
RS,22707,Vera Cruz,25.700
RS,22806,Veranópolis,24.686
RS,22855,Vespasiano Correa,1.976
RS,22905,Viadutos,5.271
RS,23002,Viamão,251.978
RS,23101,Vicente Dutra,5.224
RS,23200,Victor Graeff,3.070
RS,23309,Vila Flores,3.363
RS,23358,Vila Lângaro,2.193
RS,23408,Vila Maria,4.393
RS,23457,Vila Nova do Sul,4.365
RS,23507,Vista Alegre,2.887
RS,23606,Vista Alegre do Prata,1.613
RS,23705,Vista Gaúcha,2.873
RS,23754,Vitória das Missões,3.463
RS,23770,Westfalia,2.953
RS,23804,Xangri-lá,14.197
MS,00203,Água Clara,14.474
MS,00252,Alcinópolis,5.038
MS,00609,Amambaí,37.590
MS,00708,Anastácio,24.748
MS,00807,Anaurilândia,8.844
MS,00856,Angélica,10.149
MS,00906,Antônio João,8.679
MS,01003,Aparecida do Taboado,24.414
MS,01102,Aquidauana,47.162
MS,01243,Aral Moreira,11.399
MS,01508,Bandeirantes,6.771
MS,01904,Bataguassu,21.775
MS,02001,Batayporã,11.208
MS,02100,Bela Vista,24.113
MS,02159,Bodoquena,7.898
MS,02209,Bonito,21.047
MS,02308,Brasilândia,11.903
MS,02407,Caarapó,28.437
MS,02605,Camapuã,13.731
MS,02704,Campo Grande,853.622
MS,02803,Caracol,5.838
MS,02902,Cassilândia,21.622
MS,02951,Chapadão do Sul,22.620
MS,03108,Corguinho,5.513
MS,03157,Coronel Sapucaia,14.815
MS,03207,Corumbá,108.656
MS,03256,Costa Rica,19.508
MS,03306,Coxim,33.139
MS,03454,Deodápolis,12.650
MS,03488,Dois Irmãos do Buriti,10.965
MS,03504,Douradina,5.723
MS,03702,Dourados,212.870
MS,03751,Eldorado,12.128
MS,03801,Fátima do Sul,19.220
MS,03900,Figueirão,3.012
MS,04007,Glória de Dourados,9.992
MS,04106,Guia Lopes da Laguna,10.136
MS,04304,Iguatemi,15.637
MS,04403,Inocência,7.664
MS,04502,Itaporã,22.896
MS,04601,Itaquiraí,20.162
MS,04700,Ivinhema,22.928
MS,04809,Japorã,8.567
MS,04908,Jaraguari,6.860
MS,05004,Jardim,25.473
MS,05103,Jateí,4.038
MS,05152,Juti,6.399
MS,05202,Ladário,21.860
MS,05251,Laguna Carapã,7.017
MS,05400,Maracaju,43.078
MS,05608,Miranda,27.104
MS,05681,Mundo Novo,17.884
MS,05707,Naviraí,51.535
MS,05806,Nioaque,14.233
MS,06002,Nova Alvorada do Sul,19.656
MS,06200,Nova Andradina,50.893
MS,06259,Novo Horizonte do Sul,4.306
MS,06275,Paraíso das Águas,5.150
MS,06309,Paranaíba,41.495
MS,06358,Paranhos,13.494
MS,06408,Pedro Gomes,7.794
MS,06606,Ponta Porã,86.717
MS,06903,Porto Murtinho,16.514
MS,07109,Ribas do Rio Pardo,23.167
MS,07208,Rio Brilhante,34.776
MS,07307,Rio Negro,4.910
MS,07406,Rio Verde de Mato Grosso,19.462
MS,07505,Rochedo,5.252
MS,07554,Santa Rita do Pardo,7.633
MS,07695,São Gabriel do Oeste,24.982
MS,07802,Selvíria,6.455
MS,07703,Sete Quedas,10.832
MS,07901,Sidrolândia,51.355
MS,07935,Sonora,17.483
MS,07950,Tacuru,11.035
MS,07976,Taquarussu,3.570
MS,08008,Terenos,19.914
MS,08305,Três Lagoas,113.619
MS,08404,Vicentina,6.027
MT,00102,Acorizal,5.362
MT,00201,Água Boa,23.551
MT,00250,Alta Floresta,49.991
MT,00300,Alto Araguaia,17.509
MT,00359,Alto Boa Vista,6.146
MT,00409,Alto Garças,11.229
MT,00508,Alto Paraguai,10.704
MT,00607,Alto Taquari,9.674
MT,00805,Apiacás,9.400
MT,01001,Araguaiana,3.083
MT,01209,Araguainha,976
MT,01258,Araputanga,16.047
MT,01308,Arenápolis,9.699
MT,01407,Aripuanã,20.657
MT,01605,Barão de Melgaço,7.526
MT,01704,Barra do Bugres,33.700
MT,01803,Barra do Garças,58.398
MT,01852,Bom Jesus do Araguaia,6.018
MT,01902,Brasnorte,17.815
MT,02504,Cáceres,90.518
MT,02603,Campinápolis,15.112
MT,02637,Campo Novo do Parecis,31.985
MT,02678,Campo Verde,37.989
MT,02686,Campos de Júlio,6.155
MT,02694,Canabrava do Norte,4.678
MT,02702,Canarana,20.208
MT,02793,Carlinda,10.364
MT,02850,Castanheira,8.405
MT,03007,Chapada dos Guimarães,18.699
MT,03056,Cláudia,11.546
MT,03106,Cocalinho,5.530
MT,03205,Colíder,31.895
MT,03254,Colniza,33.575
MT,03304,Comodoro,19.536
MT,03353,Confresa,28.339
MT,03361,Conquista D'Oeste,3.737
MT,03379,Cotriguaçu,17.716
MT,03403,Cuiabá,580.489
MT,03437,Curvelândia,5.006
MT,03452,Denise,8.975
MT,03502,Diamantino,21.064
MT,03601,Dom Aquino,8.032
MT,03700,Feliz Natal,12.782
MT,03809,Figueirópolis D'Oeste,3.549
MT,03858,Gaúcha do Norte,7.036
MT,03908,General Carneiro,5.318
MT,03957,Glória D'Oeste,3.023
MT,04104,Guarantã do Norte,33.929
MT,04203,Guiratinga,14.496
MT,04500,Indiavaí,2.543
MT,04526,Ipiranga do Norte,6.629
MT,04542,Itanhangá,6.103
MT,04559,Itaúba,4.013
MT,04609,Itiquira,12.472
MT,04807,Jaciara,26.401
MT,04906,Jangada,7.925
MT,05002,Jauru,9.241
MT,05101,Juara,33.610
MT,05150,Juína,39.688
MT,05176,Juruena,13.933
MT,05200,Juscimeira,11.107
MT,05234,Lambari D'Oeste,5.767
MT,05259,Lucas do Rio Verde,57.285
MT,05309,Luciára,2.094
MT,05580,Marcelândia,10.861
MT,05606,Matupá,15.433
MT,05622,Mirassol d'Oeste,26.369
MT,05903,Nobres,14.959
MT,06000,Nortelândia,6.048
MT,06109,Nossa Senhora do Livramento,11.393
MT,06158,Nova Bandeirantes,13.729
MT,06208,Nova Brasilândia,4.029
MT,06216,Nova Canaã do Norte,12.365
MT,08808,Nova Guarita,4.590
MT,06182,Nova Lacerda,6.052
MT,08857,Nova Marilândia,3.107
MT,08907,Nova Maringá,7.764
MT,08956,Nova Monte Verde,8.640
MT,06224,Nova Mutum,39.712
MT,06174,Nova Nazaré,3.491
MT,06232,Nova Olímpia,18.965
MT,06190,Nova Santa Helena,3.566
MT,06240,Nova Ubiratã,10.801
MT,06257,Nova Xavantina,20.399
MT,06273,Novo Horizonte do Norte,3.845
MT,06265,Novo Mundo,8.364
MT,06315,Novo Santo Antônio,2.369
MT,06281,Novo São Joaquim,5.323
MT,06299,Paranaíta,10.844
MT,06307,Paranatinga,21.014
MT,06372,Pedra Preta,16.674
MT,06422,Peixoto de Azevedo,32.818
MT,06455,Planalto da Serra,2.647
MT,06505,Poconé,32.131
MT,06653,Pontal do Araguaia,6.128
MT,06703,Ponte Branca,1.618
MT,06752,Pontes e Lacerda,43.235
MT,06778,Porto Alegre do Norte,11.674
MT,06802,Porto dos Gaúchos,5.334
MT,06828,Porto Esperidião,11.464
MT,06851,Porto Estrela,3.158
MT,07008,Poxoréo,16.441
MT,07040,Primavera do Leste,57.423
MT,07065,Querência,15.597
MT,07156,Reserva do Cabaçal,2.630
MT,07180,Ribeirão Cascalheira,9.562
MT,07198,Ribeirãozinho,2.290
MT,07206,Rio Branco,5.044
MT,07578,Rondolândia,3.792
MT,07602,Rondonópolis,215.320
MT,07701,Rosário Oeste,17.161
MT,07750,Salto do Céu,3.502
MT,07248,Santa Carmem,4.292
MT,07743,Santa Cruz do Xingu,2.284
MT,07768,Santa Rita do Trivelato,3.036
MT,07776,Santa Terezinha,7.883
MT,07263,Santo Afonso,3.038
MT,07792,Santo Antônio do Leste,4.591
MT,07800,Santo Antônio do Leverger,19.257
MT,07859,São Félix do Araguaia,11.125
MT,07297,São José do Povo,3.823
MT,07305,São José do Rio Claro,19.052
MT,07354,São José do Xingu,5.375
MT,07107,São José dos Quatro Marcos,18.622
MT,07404,São Pedro da Cipa,4.444
MT,07875,Sapezal,22.665
MT,07883,Serra Nova Dourada,1.520
MT,07909,Sinop,129.916
MT,07925,Sorriso,80.298
MT,07941,Tabaporã,9.489
MT,07958,Tangará da Serra,94.289
MT,08006,Tapurah,12.305
MT,08055,Terra Nova do Norte,10.167
MT,08105,Tesouro,3.513
MT,08204,Torixoréu,3.713
MT,08303,União do Sul,3.551
MT,08352,Vale de São Domingos,3.040
MT,08402,Várzea Grande,268.594
MT,08501,Vera,10.736
MT,05507,Vila Bela da Santíssima Trindade,15.274
MT,08600,Vila Rica,23.937
GO,00050,Abadia de Goiás,7.895
GO,00100,Abadiânia,18.069
GO,00134,Acreúna,21.730
GO,00159,Adelândia,2.557
GO,00175,Água Fria de Goiás,5.507
GO,00209,Água Limpa,1.993
GO,00258,Águas Lindas de Goiás,187.072
GO,00308,Alexânia,26.135
GO,00506,Aloândia,2.079
GO,00555,Alto Horizonte,5.470
GO,00605,Alto Paraíso de Goiás,7.391
GO,00803,Alvorada do Norte,8.549
GO,00829,Amaralina,3.691
GO,00852,Americano do Brasil,5.918
GO,00902,Amorinópolis,3.487
GO,01108,Anápolis,366.491
GO,01207,Anhanguera,1.104
GO,01306,Anicuns,21.478
GO,01405,Aparecida de Goiânia,521.910
GO,01454,Aparecida do Rio Doce,2.510
GO,01504,Aporé,4.077
GO,01603,Araçu,3.776
GO,01702,Aragarças,19.583
GO,01801,Aragoiânia,9.444
GO,02155,Araguapaz,7.818
GO,02353,Arenópolis,3.066
GO,02502,Aruanã,8.746
GO,02601,Aurilândia,3.508
GO,02809,Avelinópolis,2.499
GO,03104,Baliza,4.443
GO,03203,Barro Alto,10.031
GO,03302,Bela Vista de Goiás,27.628
GO,03401,Bom Jardim de Goiás,8.826
GO,03500,Bom Jesus de Goiás,23.257
GO,03559,Bonfinópolis,8.694
GO,03575,Bonópolis,3.994
GO,03609,Brazabrantes,3.526
GO,03807,Britânia,5.772
GO,03906,Buriti Alegre,9.467
GO,03939,Buriti de Goiás,2.595
GO,03962,Buritinópolis,3.394
GO,04003,Cabeceiras,7.829
GO,04102,Cachoeira Alta,11.683
GO,04201,Cachoeira de Goiás,1.425
GO,04250,Cachoeira Dourada,8.384
GO,04300,Caçu,14.837
GO,04409,Caiapônia,18.148
GO,04508,Caldas Novas,81.477
GO,04557,Caldazinha,3.624
GO,04607,Campestre de Goiás,3.581
GO,04656,Campinaçu,3.743
GO,04706,Campinorte,12.071
GO,04805,Campo Alegre de Goiás,6.896
GO,04854,Campo Limpo de Goiás,7.090
GO,04904,Campos Belos,19.540
GO,04953,Campos Verdes,3.870
GO,05000,Carmo do Rio Verde,9.671
GO,05059,Castelândia,3.642
GO,05109,Catalão,98.737
GO,05208,Caturaí,4.977
GO,05307,Cavalcante,9.775
GO,05406,Ceres,21.909
GO,05455,Cezarina,8.210
GO,05471,Chapadão do Céu,8.589
GO,05497,Cidade Ocidental,64.229
GO,05513,Cocalzinho de Goiás,19.115
GO,05521,Colinas do Sul,3.551
GO,05703,Córrego do Ouro,2.564
GO,05802,Corumbá de Goiás,10.961
GO,05901,Corumbaíba,9.077
GO,06206,Cristalina,53.300
GO,06305,Cristianópolis,3.023
GO,06404,Crixás,16.695
GO,06503,Cromínia,3.616
GO,06602,Cumari,2.992
GO,06701,Damianópolis,3.385
GO,06800,Damolândia,2.903
GO,06909,Davinópolis,2.126
GO,07105,Diorama,2.545
GO,08301,Divinópolis de Goiás,5.020
GO,07253,Doverlândia,7.842
GO,07352,Edealina,3.814
GO,07402,Edéia,12.047
GO,07501,Estrela do Norte,3.386
GO,07535,Faina,7.004
GO,07600,Fazenda Nova,6.181
GO,07808,Firminópolis,12.640
GO,07907,Flores de Goiás,14.372
GO,08004,Formosa,112.236
GO,08103,Formoso,4.726
GO,08152,Gameleira de Goiás,3.664
GO,08400,Goianápolis,11.024
GO,08509,Goiandira,5.549
GO,08608,Goianésia,65.767
GO,08707,Goiânia,1.430.697
GO,08806,Goianira,39.484
GO,08905,Goiás,24.439
GO,09101,Goiatuba,34.043
GO,09150,Gouvelândia,5.499
GO,09200,Guapó,14.441
GO,09291,Guaraíta,2.268
GO,09408,Guarani de Goiás,4.204
GO,09457,Guarinos,2.134
GO,09606,Heitoraí,3.731
GO,09705,Hidrolândia,19.761
GO,09804,Hidrolina,3.927
GO,09903,Iaciara,13.423
GO,09937,Inaciolândia,6.066
GO,09952,Indiara,14.895
GO,10000,Inhumas,51.543
GO,10109,Ipameri,26.373
GO,10158,Ipiranga de Goiás,2.940
GO,10208,Iporá,32.194
GO,10307,Israelândia,2.923
GO,10406,Itaberaí,39.629
GO,10562,Itaguari,4.703
GO,10604,Itaguaru,5.488
GO,10802,Itajá,4.961
GO,10901,Itapaci,20.945
GO,11008,Itapirapuã,6.776
GO,11206,Itapuranga,26.639
GO,11305,Itarumã,6.853
GO,11404,Itauçu,8.957
GO,11503,Itumbiara,100.548
GO,11602,Ivolândia,2.601
GO,11701,Jandaia,6.272
GO,11800,Jaraguá,46.790
GO,11909,Jataí,95.998
GO,12006,Jaupaci,3.024
GO,12055,Jesúpolis,2.444
GO,12105,Joviânia,7.422
GO,12204,Jussara,19.346
GO,12253,Lagoa Santa,1.435
GO,12303,Leopoldo de Bulhões,8.167
GO,12501,Luziânia,194.039
GO,12600,Mairipotaba,2.432
GO,12709,Mambaí,7.945
GO,12808,Mara Rosa,10.414
GO,12907,Marzagão,2.198
GO,12956,Matrinchã,4.500
GO,13004,Maurilândia,12.956
GO,13053,Mimoso de Goiás,2.715
GO,13087,Minaçu,31.031
GO,13103,Mineiros,60.464
GO,13400,Moiporá,1.704
GO,13509,Monte Alegre de Goiás,8.319
GO,13707,Montes Claros de Goiás,8.224
GO,13756,Montividiu,12.101
GO,13772,Montividiu do Norte,4.387
GO,13806,Morrinhos,44.607
GO,13855,Morro Agudo de Goiás,2.369
GO,13905,Mossâmedes,4.817
GO,14002,Mozarlândia,14.752
GO,14051,Mundo Novo,5.914
GO,14101,Mutunópolis,3.917
GO,14408,Nazário,8.641
GO,14507,Nerópolis,27.341
GO,14606,Niquelândia,45.243
GO,14705,Nova América,2.358
GO,14804,Nova Aurora,2.181
GO,14838,Nova Crixás,12.653
GO,14861,Nova Glória,8.575
GO,14879,Nova Iguaçu de Goiás,2.944
GO,14903,Nova Roma,3.470
GO,15009,Nova Veneza,9.105
GO,15207,Novo Brasil,3.341
GO,15231,Novo Gama,106.677
GO,15256,Novo Planalto,4.298
GO,15306,Orizona,15.254
GO,15405,Ouro Verde de Goiás,4.016
GO,15504,Ouvidor,6.142
GO,15603,Padre Bernardo,31.129
GO,15652,Palestina de Goiás,3.499
GO,15702,Palmeiras de Goiás,26.393
GO,15801,Palmelo,2.416
GO,15900,Palminópolis,3.661
GO,16007,Panamá,2.722
GO,16304,Paranaiguara,9.760
GO,16403,Paraúna,11.199
GO,16452,Perolândia,3.105
GO,16809,Petrolina de Goiás,10.547
GO,16908,Pilar de Goiás,2.614
GO,17104,Piracanjuba,24.772
GO,17203,Piranhas,11.164
GO,17302,Pirenópolis,24.444
GO,17401,Pires do Rio,30.703
GO,17609,Planaltina,87.474
GO,17708,Pontalina,17.873
GO,18003,Porangatu,44.798
GO,18052,Porteirão,3.670
GO,18102,Portelândia,4.015
GO,18300,Posse,34.663
GO,18391,Professor Jamil,3.380
GO,18508,Quirinópolis,47.377
GO,18607,Rialma,10.969
GO,18706,Rianápolis,4.788
GO,18789,Rio Quente,3.931
GO,18805,Rio Verde,207.296
GO,18904,Rubiataba,19.832
GO,19001,Sanclerlândia,7.783
GO,19100,Santa Bárbara de Goiás,6.259
GO,19209,Santa Cruz de Goiás,3.095
GO,19258,Santa Fé de Goiás,5.194
GO,19308,Santa Helena de Goiás,38.378
GO,19357,Santa Isabel,3.836
GO,19407,Santa Rita do Araguaia,7.916
GO,19456,Santa Rita do Novo Destino,3.331
GO,19506,Santa Rosa de Goiás,2.722
GO,19605,Santa Tereza de Goiás,3.814
GO,19704,Santa Terezinha de Goiás,9.876
GO,19712,Santo Antônio da Barra,4.714
GO,19738,Santo Antônio de Goiás,5.527
GO,19753,Santo Antônio do Descoberto,69.988
GO,19803,São Domingos,12.307
GO,19902,São Francisco de Goiás,6.341
GO,20058,São João da Paraúna,1.597
GO,20009,São João d'Aliança,12.070
GO,20108,São Luís de Montes Belos,32.491
GO,20157,São Luíz do Norte,4.980
GO,20207,São Miguel do Araguaia,22.728
GO,20264,São Miguel do Passa Quatro,3.987
GO,20280,São Patrício,2.062
GO,20405,São Simão,19.110
GO,20454,Senador Canedo,100.367
GO,20504,Serranópolis,8.147
GO,20603,Silvânia,20.233
GO,20686,Simolândia,6.834
GO,20702,Sítio d'Abadia,2.970
GO,21007,Taquaral de Goiás,3.626
GO,21080,Teresina de Goiás,3.290
GO,21197,Terezópolis de Goiás,7.389
GO,21304,Três Ranchos,2.898
GO,21403,Trindade,117.454
GO,21452,Trombas,3.562
GO,21502,Turvânia,4.857
GO,21551,Turvelândia,4.904
GO,21577,Uirapuru,2.973
GO,21601,Uruaçu,39.483
GO,21700,Uruana,14.190
GO,21809,Urutaí,3.153
GO,21858,Valparaíso de Goiás,153.255
GO,21908,Varjão,3.827
GO,22005,Vianópolis,13.456
GO,22054,Vicentinópolis,8.171
GO,22203,Vila Boa,5.495
GO,22302,Vila Propício,5.578
DF,00108,Brasília,2.914.830
